feature,route,page,page_file,screen_level,archetype,body_grade,issue_priority,layout_status,surface_status,controls_status,state_status,financial_safety_status,responsive_status,copy_boundary_status,shared_component_count,custom_body_count,fixed_size_count,local_font_count,source_file_count,primary_issue,recommended_action,test_scope,source_files
trade_bots,AppRoutePaths.tradeBotDrawdownAnalyzer,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
trade_bots,AppRoutePaths.tradeBotEmergencyStop,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
trade_bots,AppRoutePaths.tradeBotEquityCurve,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
trade_bots,AppRoutePaths.tradeBotFaq,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_utilityDetail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
trade_bots,AppRoutePaths.tradeBotGuide,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_utilityDetail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
trade_bots,AppRoutePaths.tradeBotHistory,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_utilityDetail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
trade_bots,AppRoutePaths.tradeBotOptimization,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
trade_bots,AppRoutePaths.tradeBotPerformanceAnalytics,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_utilityDetail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
trade_bots,AppRoutePaths.tradeBotPortfolioDashboard,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_sectionHub,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
trade_bots,AppRoutePaths.tradeBotRiskDashboard,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_sectionHub,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
trade_bots,AppRoutePaths.tradeBotRiskDisclosure,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_utilityDetail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
trade_bots,AppRoutePaths.tradeBotSecuritySettings,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_utilityDetail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
trade_bots,AppRoutePaths.tradeBotStrategyCompare,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
trade_bots,AppRoutePaths.tradeBotSuitabilityAssessment,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L3_transactionFlow,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
trade_bots,AppRoutePaths.tradeBotTaxReporting,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_utilityDetail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
trade_bots,AppRoutePaths.tradeBotTermsOfService,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
trade_bots,AppRoutePaths.tradeBots,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
trade_compliance,'${AppRoutePaths.tradeCopyTargetMarketDefinition}/:productId',VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_entityDetail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
trade_compliance,'/trade/copy-trading/complaint-tracking/:complaintId',VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_entityDetail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
trade_compliance,AppRoutePaths.tradeCopyArmIntegrationStatus,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
trade_compliance,AppRoutePaths.tradeCopyAuditTrail,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
trade_compliance,AppRoutePaths.tradeCopyBestExecutionReports,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_utilityDetail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
trade_compliance,AppRoutePaths.tradeCopyCassReconciliation,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
trade_compliance,AppRoutePaths.tradeCopyClientCategorization,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
trade_compliance,AppRoutePaths.tradeCopyClientMoneyProtection,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
trade_compliance,AppRoutePaths.tradeCopyClientOptUpRequest,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
trade_compliance,AppRoutePaths.tradeCopyComplaintSubmission,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
trade_compliance,AppRoutePaths.tradeCopyComplaintTrackingBase,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
trade_compliance,AppRoutePaths.tradeCopyComplaintsHandling,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
trade_compliance,AppRoutePaths.tradeCopyExAnteCosts,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
trade_compliance,AppRoutePaths.tradeCopyExPostCostsReport,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
trade_compliance,AppRoutePaths.tradeCopyExecutionVenueAnalysis,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
trade_compliance,AppRoutePaths.tradeCopyInvestorCompensation,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
trade_compliance,AppRoutePaths.tradeCopyKidGenerator,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
trade_compliance,AppRoutePaths.tradeCopyOmbudsmanReferral,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L1_utilityHub,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
trade_compliance,AppRoutePaths.tradeCopyPerformanceScenarios,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
trade_compliance,AppRoutePaths.tradeCopyProductGovernance,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
trade_compliance,AppRoutePaths.tradeCopyRegulatoryDisclosures,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
trade_compliance,AppRoutePaths.tradeCopyRegulatoryInspectionReady,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
trade_compliance,AppRoutePaths.tradeCopyRegulatoryReportsDashboard,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_sectionHub,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
trade_compliance,AppRoutePaths.tradeCopyRiskIndicatorExplainer,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_utilityDetail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
trade_compliance,AppRoutePaths.tradeCopyRiyCalculator,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
trade_compliance,AppRoutePaths.tradeCopySlippageMonitoring,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
trade_compliance,AppRoutePaths.tradeCopyTargetMarketDefinition,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
trade_compliance,AppRoutePaths.tradeCopyTransactionReporting,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_utilityDetail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
trade_compliance,AppRoutePaths.tradeMarginLiveMarketDataAnalytics,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_utilityDetail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
trade_compliance,AppRoutePaths.tradeMarginMarketDataAnalytics,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_utilityDetail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
trade_copy,'/trade/copy-audit-log/:copyId',VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_entityDetail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
trade_copy,'/trade/copy-performance/:copyId',VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_entityDetail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
trade_copy,'/trade/copy-performance/:copyId/attribution',VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_entityDetail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
trade_copy,'/trade/copy-provider/:providerId',VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_entityDetail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
trade_copy,'/trade/copy-provider/:providerId/assessment',VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L3_transactionFlow,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
trade_copy,'/trade/copy-provider/:providerId/configuration',VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L3_transactionFlow,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
trade_copy,'/trade/copy-provider/:providerId/confirmation',VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L3_transactionFlow,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
trade_copy,'/trade/trader/:traderId',VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_entityDetail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
trade_copy,AppRoutePaths.demoCopyCard,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
trade_copy,AppRoutePaths.tradeCopyActive,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
trade_copy,AppRoutePaths.tradeCopyComparison,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
trade_copy,AppRoutePaths.tradeCopyDisputeResolution,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
trade_copy,AppRoutePaths.tradeCopyEducation,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
trade_copy,AppRoutePaths.tradeCopyLeaderboard,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
trade_copy,AppRoutePaths.tradeCopyNotifications,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L1_utilityHub,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
trade_copy,AppRoutePaths.tradeCopyProviderApply,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
trade_copy,AppRoutePaths.tradeCopyProviderGovernance,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
trade_copy,AppRoutePaths.tradeCopyRiskAnalysis,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_utilityDetail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
trade_copy,AppRoutePaths.tradeCopySafety,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
trade_copy,AppRoutePaths.tradeCopySafetyCenter,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_sectionHub,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
trade_copy,AppRoutePaths.tradeCopySettings,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_utilityDetail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
trade_copy,AppRoutePaths.tradeCopyTrading,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
trade_terminal,'/trade/advanced-chart/:pairId',VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_entityDetail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
trade_terminal,AppRoutePaths.tradeAdvancedTools,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
trade_terminal,AppRoutePaths.tradeExecutionQuality,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
trade_terminal,AppRoutePaths.tradeMarginAdvancedAnalytics,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_utilityDetail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
trade_terminal,AppRoutePaths.tradeMarginAdvancedDemo,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
